[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[35859900] {2, -100, 2}. Sell at 24.15 (35859887). [-1, 22.91].
[35899800] {4, 100, 4}.   Buy at 24.17 (35899794). [0, -1.26].
[35982500] {1, -100, 1}. Sell at 24.12 (35982500). [-1, 22.86].
[36008300] {3, -100, 3}. Sell at 24.11 (36008242). [-2, 46.97].
[36009300] {3, -100, 3}. Sell at 24.10 (36009300). [-3, 71.07].
[36019100] {3, 100, 3}.   Buy at 24.09 (36019036). [-2, 46.98].
[36075200] {4, 100, 4}.   Buy at 24.10 (36075198). [-1, 22.88].
[36083500] {4, 100, 4}.   Buy at 24.11 (36083492). [0, -1.23].
[36124400] {2, -100, 2}. Sell at 24.08 (36124397). [-1, 22.85].
[36137300] {3, 100, 3}.   Buy at 24.10 (36137274). [0, -1.25].
[36144400] {2, -100, 2}. Sell at 24.08 (36144369). [-1, 22.83].
[36162400] {2, -100, 2}. Sell at 24.07 (36162399). [-2, 46.90].
[36169900] {3, 100, 3}.   Buy at 24.10 (36169894). [-1, 22.80].
[36204500] {3, 100, 3}.   Buy at 24.11 (36204500). [0, -1.31].
[36265000] {2, 100, 2}.   Buy at 24.10 (36264988). [1, -25.41].
[36265300] {1, -100, 1}. Sell at 24.08 (36265293). [0, -1.33].
[36284700] {4, 100, 4}.   Buy at 24.09 (36284685). [1, -25.42].
[36505200] {3, 100, 3}.   Buy at 24.09 (36505191). [2, -49.51].
[36522500] {2, 100, 2}.   Buy at 24.10 (36522497). [3, -73.61].
[36599000] {2, -100, 2}. Sell at 24.08 (36598999). [2, -49.53].
[36667100] {1, 100, 1}.   Buy at 24.08 (36667027). [3, -73.61].
[36746000] {2, 100, 2}.   Buy at 24.08 (36745980). [4, -97.69].
[36761000] {3, 100, 3}.   Buy at 24.10 (36760988). [5, -121.79].
[36811800] {2, 100, 2}.   Buy at 24.08 (36811747). [6, -145.87].
[36829400] {3, 100, 3}.   Buy at 24.09 (36829397). [7, -169.96].
[36835100] {2, -100, 2}. Sell at 24.07 (36835048). [6, -145.89].
[36855600] {3, 100, 3}.   Buy at 24.09 (36855598). [7, -169.98].
[36901100] {2, -100, 2}. Sell at 24.10 (36901098). [6, -145.88].
[36915700] {3, 100, 3}.   Buy at 24.12 (36915685). [7, -170.00].
[37155600] {3, -100, 3}. Sell at 24.13 (37155599). [6, -145.87].
[37424900] {2, 100, 2}.   Buy at 24.15 (37424891). [7, -170.02].
[37698400] {2, -100, 2}. Sell at 24.11 (37698383). [6, -145.91].
[37848400] {2, 100, 2}.   Buy at 24.11 (37848394). [7, -170.02].
[38149000] {3, -100, 3}. Sell at 24.12 (38148997). [6, -145.90].
[38269600] {2, -100, 2}. Sell at 24.11 (38269594). [5, -121.79].
[38597000] {1, -100, 1}. Sell at 24.08 (38596999). [4, -97.71].
[38629900] {1, -100, 1}. Sell at 24.06 (38629900). [3, -73.65].
[38632900] {2, -100, 2}. Sell at 24.05 (38632900). [2, -49.60].
[38696700] {3, 100, 3}.   Buy at 24.04 (38696651). [3, -73.64].
[38709700] {3, -100, 3}. Sell at 24.02 (38709700). [2, -49.62].
[38812000] {3, 100, 3}.   Buy at 24.05 (38811997). [3, -73.67].
[38893800] {2, -100, 2}. Sell at 24.03 (38893799). [2, -49.64].
[38932100] {3, 100, 3}.   Buy at 24.05 (38932099). [3, -73.69].
[38932900] {2, -100, 2}. Sell at 24.03 (38932898). [2, -49.66].
[38934400] {3, 100, 3}.   Buy at 24.05 (38934372). [3, -73.71].
[38987900] {3, -100, 3}. Sell at 24.04 (38987900). [2, -49.67].
[39036800] {4, 100, 4}.   Buy at 24.07 (39036800). [3, -73.74].
