[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34613817] {2, 0, 2}. MO buy arrived. Sell at 110.44 (34613817). [-5, 551.04].
[34623620] {2, 100, 3}. MO buy arrived. Sell at 110.49 (34623620). [-6, 661.53].
[34626457] {2, 0, 2}. MO sell arrived. Buy at 110.55 (34626457). [-5, 550.98].
[34626460] {2, 0, 2}. MO sell arrived. Buy at 110.53 (34626460). [-4, 440.45].
[34626462] {2, 0, 2}. MO sell arrived. Buy at 110.53 (34626462). [-3, 329.92].
[34626529] {2, 0, 2}. MO sell arrived. Buy at 110.49 (34626529). [-2, 219.43].
[34626544] {2, 0, 2}. MO sell arrived. Buy at 110.49 (34626544). [-1, 108.94].
[34626552] {2, 0, 2}. MO sell arrived. Buy at 110.46 (34626552). [0, -1.52].
[34626558] {2, 0, 2}. MO sell arrived. Buy at 110.46 (34626558). [1, -111.98].
[34626559] {2, 0, 2}. MO sell arrived. Buy at 110.45 (34626559). [2, -222.43].
[34626560] {2, 0, 2}. MO sell arrived. Buy at 110.43 (34626560). [3, -332.86].
[34626564] {2, 0, 2}. MO sell arrived. Buy at 110.43 (34626564). [4, -443.29].
[34626565] {2, 0, 2}. MO sell arrived. Buy at 110.43 (34626565). [5, -553.72].
[34626574] {2, 0, 2}. MO sell arrived. Buy at 110.42 (34626574). [6, -664.14].
[34626589] {2, 0, 2}. MO sell arrived. Buy at 110.40 (34626589). [7, -774.54].
[34626589] {2, 0, 2}. MO sell arrived. Buy at 110.40 (34626589). [8, -884.94].
[34658495] {2, 0, 1}. MO sell arrived. Buy at 110.34 (34658495). [9, -995.28].
[34658514] {2, 0, 1}. MO sell arrived. Buy at 110.33 (34658514). [10, -1105.61].
[34673403] {1, -200, 1}. MO sell arrived. Buy at 110.30 (34673403). [11, -1215.91].
[34673406] {1, -200, 1}. MO sell arrived. Buy at 110.30 (34673406). [12, -1326.21].
[34673407] {1, -200, 1}. MO sell arrived. Buy at 110.30 (34673407). [13, -1436.51].
[34673408] {1, -200, 1}. MO sell arrived. Buy at 110.30 (34673408). [14, -1546.81].
[34673408] {1, -200, 1}. MO sell arrived. Buy at 110.30 (34673408). [15, -1657.11].
[34673417] {1, -200, 1}. MO buy arrived. Sell at 110.27 (34673417). [14, -1546.84].
[34673932] {1, -200, 1}. MO sell arrived. Buy at 110.29 (34673932). [15, -1657.13].
[34675723] {1, 200, 2}. MO buy arrived. Sell at 110.28 (34675723). [14, -1546.85].
[34675723] {1, 200, 2}. MO buy arrived. Sell at 110.28 (34675723). [13, -1436.57].
