[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[47323938] {3, 0, 3}. MO buy arrived. Sell at 36.04 (47323938). [2, -84.25].
[47323940] {3, 0, 3}. MO buy arrived. Sell at 36.04 (47323940). [1, -48.21].
[48032290] {2, 0, 1}. MO sell arrived. Buy at 36.14 (48032290). [2, -84.35].
[48033707] {1, 0, 1}. MO sell arrived. Buy at 36.13 (48033707). [3, -120.48].
[48405590] {1, 100, 4}. MO buy arrived. Sell at 36.04 (48405590). [2, -84.44].
[49208070] {3, -700, 2}. MO sell arrived. Buy at 36.18 (49208070). [3, -120.62].
[50213905] {3, 0, 3}. MO sell arrived. Buy at 36.16 (50213905). [4, -156.78].
[50507616] {2, 0, 3}. MO sell arrived. Buy at 36.14 (50507616). [5, -192.92].
[51133226] {2, 0, 2}. MO buy arrived. Sell at 36.06 (51133226). [4, -156.86].
[51466293] {2, -500, 1}. MO sell arrived. Buy at 36.16 (51466293). [5, -193.02].
[51824176] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824176). [4, -156.94].
[51824176] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824176). [3, -120.86].
[51824176] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824176). [2, -84.78].
[51824178] {1, 900, 1}. MO buy arrived. Sell at 36.08 (51824178). [1, -48.70].
[51917664] {3, 900, 3}. MO buy arrived. Sell at 36.00 (51917664). [0, -12.70].
[51917666] {3, 900, 3}. MO buy arrived. Sell at 36.09 (51917666). [-1, 23.39].
[51921266] {2, 100, 2}. MO sell arrived. Buy at 36.11 (51921266). [0, -12.72].
[51921266] {2, 100, 2}. MO buy arrived. Sell at 36.09 (51921266). [-1, 23.37].
[51944270] {2, -200, 2}. MO sell arrived. Buy at 36.10 (51944270). [0, -12.73].
[51979316] {2, 0, 2}. MO sell arrived. Buy at 36.09 (51979316). [1, -48.82].
[52107584] {2, 200, 3}. MO sell arrived. Buy at 36.10 (52107584). [2, -84.92].
[52261047] {2, 0, 2}. MO sell arrived. Buy at 36.10 (52261047). [3, -121.02].
[52681257] {3, -200, 2}. MO sell arrived. Buy at 36.10 (52681257). [4, -157.12].
[52681257] {3, -200, 2}. MO sell arrived. Buy at 36.10 (52681257). [5, -193.22].
[52735708] {4, 0, 4}. MO sell arrived. Buy at 36.10 (52735708). [6, -229.32].
[53077103] {2, 0, 2}. MO sell arrived. Buy at 36.10 (53077103). [7, -265.42].
[53079709] {3, 0, 3}. MO sell arrived. Buy at 36.10 (53079709). [8, -301.52].
[53107908] {2, 0, 2}. MO sell arrived. Buy at 36.10 (53107908). [9, -337.62].
[53143059] {2, 0, 4}. MO sell arrived. Buy at 36.05 (53143059). [10, -373.67].
[53144114] {4, 0, 4}. MO buy arrived. Sell at 36.00 (53144114). [9, -337.67].
[53144114] {4, 0, 4}. MO sell arrived. Buy at 36.05 (53144114). [10, -373.72].
[53721782] {4, -100, 2}. MO sell arrived. Buy at 36.10 (53721782). [11, -409.82].
[54149000] {3, 0, 3}. MO sell arrived. Buy at 36.10 (54149000). [12, -445.92].
[54234543] {3, 0, 3}. MO sell arrived. Buy at 36.09 (54234543). [13, -482.01].
[54416230] {4, 0, 4}. MO buy arrived. Sell at 36.05 (54416230). [12, -445.96].
[54416230] {4, 0, 4}. MO buy arrived. Sell at 36.05 (54416230). [11, -409.91].
[54416777] {2, 100, 4}. MO buy arrived. Sell at 36.05 (54416777). [10, -373.86].
[54416778] {2, 100, 4}. MO buy arrived. Sell at 36.05 (54416778). [9, -337.81].
[54626936] {3, 0, 3}. MO sell arrived. Buy at 36.12 (54626936). [10, -373.93].
[54748929] {4, 0, 4}. MO buy arrived. Sell at 36.10 (54748929). [9, -337.83].
[54753303] {4, 100, 3}. MO buy arrived. Sell at 36.11 (54753303). [8, -301.72].
[54753755] {3, 0, 3}. MO sell arrived. Buy at 36.18 (54753755). [9, -337.90].
[54916037] {3, 0, 3}. MO buy arrived. Sell at 36.11 (54916037). [8, -301.79].
[54993845] {2, 0, 2}. MO sell arrived. Buy at 36.18 (54993845). [9, -337.97].
[54995525] {3, 0, 3}. MO sell arrived. Buy at 36.17 (54995525). [10, -374.14].
[55008976] {2, -100, 2}. MO sell arrived. Buy at 36.16 (55008976). [11, -410.30].
[55105777] {3, 200, 4}. MO buy arrived. Sell at 35.98 (55105777). [10, -374.32].
[55126102] {3, 0, 3}. MO sell arrived. Buy at 36.10 (55126102). [11, -410.42].
[55126157] {3, -300, 2}. MO sell arrived. Buy at 36.08 (55126157). [12, -446.50].
[55553728] {2, 0, 2}. MO buy arrived. Sell at 35.95 (55553728). [11, -410.55].
[55805798] {2, 0, 2}. MO sell arrived. Buy at 35.98 (55805798). [12, -446.53].
[55833748] {3, 0, 3}. MO sell arrived. Buy at 35.97 (55833748). [13, -482.50].
[55833748] {3, 0, 3}. MO sell arrived. Buy at 35.97 (55833748). [14, -518.47].
[55833748] {3, 0, 3}. MO sell arrived. Buy at 35.97 (55833748). [15, -554.44].
[55915189] {3, -100, 2}. MO sell arrived. Buy at 35.93 (55915189). [16, -590.37].
[55923521] {3, 0, 3}. MO sell arrived. Buy at 35.91 (55923521). [17, -626.28].
[55977756] {3, 0, 2}. MO buy arrived. Sell at 35.87 (55977756). [16, -590.41].
[56002934] {4, 0, 4}. MO sell arrived. Buy at 35.96 (56002934). [17, -626.37].
[56183979] {2, 0, 2}. MO sell arrived. Buy at 35.97 (56183979). [18, -662.34].
[56466382] {2, -100, 3}. MO sell arrived. Buy at 35.96 (56466382). [19, -698.30].
[56743885] {3, 0, 2}. MO buy arrived. Sell at 35.95 (56743885). [18, -662.35].
[56815119] {2, 0, 2}. MO buy arrived. Sell at 35.96 (56815119). [17, -626.39].
[56815120] {2, 0, 2}. MO buy arrived. Sell at 35.96 (56815120). [16, -590.43].
[56815122] {2, 0, 2}. MO buy arrived. Sell at 35.97 (56815122). [15, -554.46].
[56815125] {2, 0, 2}. MO buy arrived. Sell at 35.97 (56815125). [14, -518.49].
[56815150] {2, 100, 3}. MO buy arrived. Sell at 35.96 (56815150). [13, -482.53].
[56815181] {2, 100, 3}. MO buy arrived. Sell at 35.96 (56815181). [12, -446.57].
[56815188] {2, 100, 3}. MO buy arrived. Sell at 35.96 (56815188). [11, -410.61].
[56815212] {2, 100, 3}. MO buy arrived. Sell at 35.97 (56815212). [10, -374.64].
[56815709] {2, 0, 2}. MO buy arrived. Sell at 36.01 (56815709). [9, -338.63].
[56829342] {3, 0, 3}. MO sell arrived. Buy at 36.05 (56829342). [10, -374.68].
[56887348] {3, 0, 3}. MO sell arrived. Buy at 36.04 (56887348). [11, -410.72].
[57102850] {2, -200, 2}. MO sell arrived. Buy at 36.03 (57102850). [12, -446.75].
[57120127] {2, 0, 2}. MO sell arrived. Buy at 36.04 (57120127). [13, -482.79].
[57120144] {2, 0, 2}. MO sell arrived. Buy at 36.02 (57120144). [14, -518.81].
[57238898] {2, 0, 4}. MO sell arrived. Buy at 36.00 (57238898). [15, -554.81].
[57307115] {3, 0, 3}. MO sell arrived. Buy at 36.00 (57307115). [16, -590.81].
[57319414] {3, 0, 3}. MO sell arrived. Buy at 35.97 (57319414). [17, -626.78].
[57325411] {3, 0, 3}. MO sell arrived. Buy at 35.96 (57325411). [18, -662.74].
[57325412] {3, 0, 3}. MO sell arrived. Buy at 35.96 (57325412). [19, -698.70].
[57356422] {3, 0, 3}. MO buy arrived. Sell at 35.92 (57356422). [18, -662.78].
[57359249] {3, 0, 3}. MO sell arrived. Buy at 35.95 (57359249). [19, -698.73].
[57446092] {3, -100, 2}. MO sell arrived. Buy at 35.95 (57446092). [20, -734.68].
[57466846] {3, 0, 3}. MO buy arrived. Sell at 35.91 (57466846). [19, -698.77].
[57538224] {3, 0, 3}. MO sell arrived. Buy at 36.00 (57538224). [20, -734.77].
[57540451] {4, -100, 3}. MO sell arrived. Buy at 35.99 (57540451). [21, -770.76].
[57557765] {3, -200, 3}. MO sell arrived. Buy at 35.99 (57557765). [22, -806.75].
[57560396] {3, 0, 3}. MO sell arrived. Buy at 35.97 (57560396). [23, -842.72].
[57562057] {3, 0, 3}. MO buy arrived. Sell at 35.92 (57562057). [22, -806.80].
[57566158] {2, 0, 2}. MO sell arrived. Buy at 35.97 (57566158). [23, -842.77].
[57566263] {2, 0, 1}. MO sell arrived. Buy at 35.95 (57566263). [24, -878.72].
[57569125] {2, 0, 2}. MO sell arrived. Buy at 35.95 (57569125). [25, -914.67].
[57571564] {2, 0, 1}. MO sell arrived. Buy at 35.95 (57571564). [26, -950.62].
[57572217] {1, 0, 1}. MO sell arrived. Buy at 35.95 (57572217). [27, -986.57].
[57583178] {4, 0, 4}. MO buy arrived. Sell at 35.89 (57583178). [26, -950.68].
[57595045] {2, 0, 2}. MO buy arrived. Sell at 35.91 (57595045). [25, -914.77].
[57598739] {4, 0, 4}. MO buy arrived. Sell at 35.92 (57598739). [24, -878.85].
[57599157] {4, 0, 4}. MO sell arrived. Buy at 35.94 (57599157). [25, -914.79].
[57600000] Closing long position 25 shares at 35.92 (57599848).
[57600000] Final cash: -16.79.
[57600000] Normalized Final cash: -0.48.
