[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[54972400] {3, -100, 3}. Sell at 33.87 (54972395). [4, -140.31].
[54983200] {2, -100, 2}. Sell at 33.87 (54983197). [3, -106.44].
[54983600] {2, -100, 2}. Sell at 33.86 (54983590). [2, -72.58].
[54994000] {2, -100, 2}. Sell at 33.85 (54993960). [1, -38.73].
[54997200] {2, -100, 2}. Sell at 33.84 (54997198). [0, -4.89].
[55003200] {3, 100, 3}.   Buy at 33.86 (55003161). [1, -38.75].
[55139200] {1, -100, 1}. Sell at 33.83 (55139189). [0, -4.92].
[55141600] {3, 100, 3}.   Buy at 33.84 (55141579). [1, -38.76].
[55157600] {3, 100, 3}.   Buy at 33.85 (55157426). [2, -72.61].
[55167600] {3, 100, 3}.   Buy at 33.86 (55167549). [3, -106.47].
[55262000] {2, -200, 2}. Sell at 33.84 (55262000). [2, -72.63].
[55276400] {2, -100, 2}. Sell at 33.83 (55276396). [1, -38.80].
[55332800] {1, -100, 1}. Sell at 33.82 (55332719). [0, -4.98].
[55347600] {4, 100, 4}.   Buy at 33.85 (55347598). [1, -38.83].
[55401600] {2, -100, 2}. Sell at 33.84 (55401598). [0, -4.99].
[55546400] {3, 100, 3}.   Buy at 33.87 (55546394). [1, -38.86].
[55603600] {4, 100, 4}.   Buy at 33.89 (55603591). [2, -72.75].
[55907200] {3, 100, 3}.   Buy at 33.92 (55907179). [3, -106.67].
[55951600] {3, 100, 3}.   Buy at 33.93 (55951600). [4, -140.60].
[55980400] {2, 100, 2}.   Buy at 33.90 (55980359). [5, -174.50].
[55987600] {2, 100, 2}.   Buy at 33.91 (55987567). [6, -208.41].
[55999200] {2, -100, 2}. Sell at 33.89 (55999118). [5, -174.52].
[56006000] {2, -100, 2}. Sell at 33.88 (56005994). [4, -140.64].
[56025200] {2, 100, 2}.   Buy at 33.90 (56025009). [5, -174.54].
[56103200] {3, 100, 3}.   Buy at 33.91 (56103179). [6, -208.45].
[56202400] {2, 100, 2}.   Buy at 33.92 (56202388). [7, -242.37].
[56208800] {4, 100, 4}.   Buy at 33.93 (56208788). [8, -276.30].
[56282800] {4, 100, 4}.   Buy at 33.93 (56282708). [9, -310.23].
[56290800] {3, 100, 3}.   Buy at 33.94 (56290796). [10, -344.17].
[56304000] {1, -100, 1}. Sell at 33.91 (56304000). [9, -310.26].
[56392000] {2, 100, 2}.   Buy at 33.95 (56391925). [10, -344.21].
[56392800] {2, -100, 2}. Sell at 33.93 (56392704). [9, -310.28].
[56396800] {3, 100, 3}.   Buy at 33.95 (56396790). [10, -344.23].
[56398800] {3, 100, 3}.   Buy at 33.96 (56398794). [11, -378.19].
[56418400] {3, -100, 3}. Sell at 33.93 (56418393). [10, -344.26].
[56513200] {4, 100, 4}.   Buy at 33.95 (56513196). [11, -378.21].
[56599600] {3, 100, 3}.   Buy at 33.97 (56599600). [12, -412.18].
[56637200] {1, -100, 1}. Sell at 33.95 (56637191). [11, -378.23].
[56686800] {1, -100, 1}. Sell at 33.94 (56686797). [10, -344.29].
[56696800] {1, -100, 1}. Sell at 33.92 (56696800). [9, -310.37].
[56712000] {1, 100, 1}.   Buy at 33.93 (56711933). [10, -344.30].
[56714000] {1, 100, 1}.   Buy at 33.93 (56713932). [11, -378.23].
[56718000] {2, -100, 2}. Sell at 33.91 (56718000). [10, -344.32].
[56718400] {2, 100, 2}.   Buy at 33.93 (56718371). [11, -378.25].
[56764800] {2, 100, 2}.   Buy at 33.94 (56764799). [12, -412.19].
[56790000] {3, 100, 3}.   Buy at 33.96 (56789995). [13, -446.15].
[56830000] {2, 100, 2}.   Buy at 33.97 (56829808). [14, -480.12].
[56858800] {4, 100, 4}.   Buy at 33.99 (56858800). [15, -514.11].
[56876800] {3, 100, 3}.   Buy at 34.00 (56876730). [16, -548.11].
[56973600] {1, -100, 1}. Sell at 33.96 (56973534). [15, -514.15].
[56997200] {1, -100, 1}. Sell at 33.95 (56997154). [14, -480.20].
[57000400] {2, 100, 2}.   Buy at 33.97 (57000399). [15, -514.17].
[57112400] {1, -100, 1}. Sell at 33.96 (57112373). [14, -480.21].
[57118000] {1, -100, 1}. Sell at 33.95 (57117999). [13, -446.26].
[57181200] {1, -100, 1}. Sell at 33.94 (57181199). [12, -412.32].
[57228800] {2, 100, 2}.   Buy at 33.96 (57228786). [13, -446.28].
[57293600] {3, -200, 3}. Sell at 33.94 (57293565). [12, -412.34].
[57298400] {3, 100, 3}.   Buy at 33.97 (57298395). [13, -446.31].
[57300400] {2, -100, 2}. Sell at 33.95 (57300355). [12, -412.36].
[57344400] {3, 100, 3}.   Buy at 34.01 (57344369). [13, -446.37].
[57365200] {1, -100, 1}. Sell at 33.98 (57365198). [12, -412.39].
[57420400] {3, 100, 3}.   Buy at 34.00 (57420392). [13, -446.39].
[57564000] {1, -100, 1}. Sell at 33.99 (57563976). [12, -412.40].
[57576000] {1, -100, 1}. Sell at 33.98 (57575975). [11, -378.42].
[57595200] {2, -100, 2}. Sell at 33.97 (57595200). [10, -344.45].
[57600000] Closing long position 10 shares at 33.97 (57599975).
[57600000] Final cash: -4.75.
