[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[47810800] {1, -100, 1}. Sell at 33.84 (47810797). [6, -206.06].
[47890800] {2, -100, 2}. Sell at 33.82 (47890795). [5, -172.24].
[47891200] {2, 100, 2}.   Buy at 33.83 (47891114). [6, -206.07].
[47893600] {2, -100, 2}. Sell at 33.82 (47893459). [5, -172.25].
[47922000] {2, -100, 2}. Sell at 33.80 (47921991). [4, -138.45].
[47926400] {2, 100, 2}.   Buy at 33.81 (47926399). [5, -172.26].
[47999600] {2, 100, 2}.   Buy at 33.81 (47999594). [6, -206.07].
[48147200] {2, -100, 2}. Sell at 33.82 (48147103). [5, -172.25].
[48148000] {2, -100, 2}. Sell at 33.81 (48147993). [4, -138.44].
[48228800] {3, -100, 3}. Sell at 33.80 (48228642). [3, -104.64].
[48257600] {2, -100, 2}. Sell at 33.77 (48257569). [2, -70.87].
[48293600] {2, 100, 2}.   Buy at 33.78 (48293528). [3, -104.65].
[48330400] {2, 100, 2}.   Buy at 33.79 (48330309). [4, -138.44].
[48342000] {3, 100, 3}.   Buy at 33.80 (48342000). [5, -172.24].
[48342400] {3, 100, 3}.   Buy at 33.80 (48342390). [6, -206.04].
[48465600] {3, 100, 3}.   Buy at 33.82 (48465600). [7, -239.86].
[48468800] {3, 100, 3}.   Buy at 33.83 (48468789). [8, -273.69].
[48492400] {4, 100, 4}.   Buy at 33.81 (48492398). [9, -307.50].
[48566800] {2, -100, 2}. Sell at 33.80 (48566695). [8, -273.70].
[48569600] {4, 100, 4}.   Buy at 33.81 (48569547). [9, -307.51].
[48589600] {3, 200, 3}.   Buy at 33.84 (48589591). [10, -341.35].
[48590400] {1, -100, 1}. Sell at 33.83 (48590381). [9, -307.52].
[48591600] {2, -100, 2}. Sell at 33.82 (48591590). [8, -273.70].
[48638800] {3, 200, 3}.   Buy at 33.84 (48638799). [9, -307.54].
[48716400] {3, 100, 3}.   Buy at 33.87 (48716374). [10, -341.41].
[48774400] {4, 100, 4}.   Buy at 33.88 (48774386). [11, -375.29].
[49317200] {2, -100, 2}. Sell at 33.90 (49317189). [10, -341.39].
[49638400] {3, 100, 3}.   Buy at 33.89 (49638399). [11, -375.28].
[49650400] {3, 100, 3}.   Buy at 33.90 (49650398). [12, -409.18].
