[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34328700] {1, 100, 1}.   Buy at 440.00 (34328680). [45, -19777.95].
[34328900] {1, 100, 1}.   Buy at 440.00 (34328900). [46, -20217.95].
[34329100] {1, 400, 1}.   Buy at 440.00 (34329059). [47, -20657.95].
[34329200] {1, -200, 1}. Sell at 439.97 (34329200). [46, -20217.98].
[34329500] {1, -500, 1}. Sell at 439.92 (34329450). [45, -19778.06].
[34331000] {1, 100, 1}.   Buy at 440.00 (34330949). [46, -20218.06].
[34331200] {1, 100, 1}.   Buy at 440.00 (34331136). [47, -20658.06].
[34332200] {1, -500, 1}. Sell at 439.93 (34332176). [46, -20218.13].
[34332900] {1, 100, 1}.   Buy at 440.00 (34332900). [47, -20658.13].
[34333500] {2, 500, 2}.   Buy at 439.99 (34333489). [48, -21098.12].
[34334500] {1, -100, 1}. Sell at 439.98 (34334474). [47, -20658.14].
[34334800] {1, 100, 1}.   Buy at 440.00 (34334792). [48, -21098.14].
[34335200] {3, -200, 3}. Sell at 439.97 (34335196). [47, -20658.17].
[34335900] {3, 300, 3}.   Buy at 440.15 (34335900). [48, -21098.32].
[34336000] {3, -100, 3}. Sell at 440.02 (34335979). [47, -20658.30].
[34337900] {3, 600, 3}.   Buy at 440.19 (34337852). [48, -21098.49].
[34338100] {2, 100, 2}.   Buy at 440.17 (34338098). [49, -21538.66].
[34338200] {2, 100, 2}.   Buy at 440.14 (34338191). [50, -21978.80].
[34338400] {1, 100, 1}.   Buy at 440.11 (34338381). [51, -22418.91].
[34338900] {3, -600, 3}. Sell at 440.05 (34338891). [50, -21978.86].
[34339000] {3, 100, 3}.   Buy at 440.12 (34338968). [51, -22418.98].
[34339200] {3, 700, 3}.   Buy at 440.19 (34339189). [52, -22859.17].
[34339300] {3, -100, 3}. Sell at 440.12 (34339299). [51, -22419.05].
[34339900] {3, 100, 3}.   Buy at 440.19 (34339900). [52, -22859.24].
[34340000] {3, 200, 3}.   Buy at 440.19 (34339991). [53, -23299.43].
[34340100] {3, 100, 3}.   Buy at 440.21 (34340091). [54, -23739.64].
[34340300] {3, 300, 3}.   Buy at 440.21 (34340249). [55, -24179.85].
[34341000] {3, 100, 3}.   Buy at 440.21 (34340956). [56, -24620.06].
[34341600] {3, 100, 3}.   Buy at 440.25 (34341577). [57, -25060.31].
