[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[36181000] {3, 100, 3}.   Buy at 110.58 (36180912). [57, -6302.64].
[36182000] {3, -100, 3}. Sell at 110.56 (36181786). [56, -6192.08].
[36183000] {3, 100, 3}.   Buy at 110.58 (36182995). [57, -6302.66].
[36197000] {2, 100, 2}.   Buy at 110.56 (36196962). [58, -6413.22].
[36198000] {2, -100, 2}. Sell at 110.54 (36197965). [57, -6302.68].
[36200000] {2, -100, 2}. Sell at 110.53 (36199984). [56, -6192.15].
[36230000] {2, 100, 2}.   Buy at 110.56 (36230000). [57, -6302.71].
[36252000] {1, -100, 1}. Sell at 110.55 (36251995). [56, -6192.16].
[36274000] {2, 200, 2}.   Buy at 110.57 (36273916). [57, -6302.73].
[36283000] {2, 200, 2}.   Buy at 110.57 (36283000). [58, -6413.30].
[36287000] {2, 100, 2}.   Buy at 110.59 (36286961). [59, -6523.89].
[36289000] {3, 100, 3}.   Buy at 110.61 (36288962). [60, -6634.50].
[36296000] {3, -100, 3}. Sell at 110.57 (36295733). [59, -6523.93].
[36297000] {3, 100, 3}.   Buy at 110.60 (36296871). [60, -6634.53].
[36299000] {2, -100, 2}. Sell at 110.57 (36298830). [59, -6523.96].
[36314000] {2, -100, 2}. Sell at 110.57 (36313614). [58, -6413.39].
[36315000] {2, 100, 2}.   Buy at 110.59 (36314974). [59, -6523.98].
[36342000] {2, -100, 2}. Sell at 110.57 (36341915). [58, -6413.41].
[36343000] {2, -200, 2}. Sell at 110.55 (36342999). [57, -6302.86].
[36362000] {2, -100, 2}. Sell at 110.57 (36361925). [56, -6192.29].
[36365000] {2, 100, 2}.   Buy at 110.60 (36364949). [57, -6302.89].
[36375000] {2, -100, 2}. Sell at 110.57 (36374712). [56, -6192.32].
[36387000] {1, 100, 1}.   Buy at 110.60 (36386906). [57, -6302.92].
[36391000] {1, -100, 1}. Sell at 110.57 (36390990). [56, -6192.35].
[36398000] {2, -200, 2}. Sell at 110.57 (36397799). [55, -6081.78].
[36399000] {2, 100, 2}.   Buy at 110.60 (36398919). [56, -6192.38].
[36402000] {3, -200, 3}. Sell at 110.56 (36401996). [55, -6081.82].
[36406000] {3, 100, 3}.   Buy at 110.59 (36405997). [56, -6192.41].
[36412000] {1, -100, 1}. Sell at 110.56 (36411994). [55, -6081.85].
[36414000] {2, -100, 2}. Sell at 110.55 (36413957). [54, -5971.30].
[36418000] {2, 100, 2}.   Buy at 110.57 (36417966). [55, -6081.87].
[36432000] {2, -100, 2}. Sell at 110.50 (36431985). [54, -5971.37].
[36433000] {2, 100, 2}.   Buy at 110.53 (36432965). [55, -6081.90].
[36454000] {2, -100, 2}. Sell at 110.51 (36453785). [54, -5971.39].
[36469000] {3, -100, 3}. Sell at 110.54 (36468938). [53, -5860.85].
[36478000] {3, -300, 3}. Sell at 110.51 (36477989). [52, -5750.34].
[36486000] {3, 100, 3}.   Buy at 110.54 (36485885). [53, -5860.88].
[36488000] {2, 100, 2}.   Buy at 110.55 (36487991). [54, -5971.43].
[36533000] {2, -200, 2}. Sell at 110.50 (36532965). [53, -5860.93].
[36536000] {1, 100, 1}.   Buy at 110.52 (36535750). [54, -5971.45].
[36555000] {2, 100, 2}.   Buy at 110.52 (36554784). [55, -6081.97].
[36579000] {2, 200, 2}.   Buy at 110.53 (36578840). [56, -6192.50].
[36586000] {2, -200, 2}. Sell at 110.49 (36585988). [55, -6082.01].
[36596000] {4, -100, 4}. Sell at 110.47 (36595937). [54, -5971.54].
[36599000] {4, -100, 4}. Sell at 110.46 (36598969). [53, -5861.08].
[36606000] {2, -100, 2}. Sell at 110.46 (36605850). [52, -5750.62].
[36614000] {1, -100, 1}. Sell at 110.45 (36613964). [51, -5640.17].
[36615000] {1, -200, 1}. Sell at 110.43 (36614903). [50, -5529.74].
[36616000] {1, 200, 1}.   Buy at 110.46 (36615787). [51, -5640.20].
[36635000] {1, 100, 1}.   Buy at 110.47 (36634978). [52, -5750.67].
[36661000] {2, -100, 2}. Sell at 110.46 (36660926). [51, -5640.21].
[36678000] {2, 100, 2}.   Buy at 110.48 (36677985). [52, -5750.69].
[36692000] {3, 100, 3}.   Buy at 110.51 (36691999). [53, -5861.20].
[36712000] {2, 100, 2}.   Buy at 110.48 (36711975). [54, -5971.68].
[36715000] {2, 100, 2}.   Buy at 110.48 (36714947). [55, -6082.16].
[36733000] {1, -300, 1}. Sell at 110.45 (36732966). [54, -5971.71].
[36742000] {2, 100, 2}.   Buy at 110.47 (36741989). [55, -6082.18].
[36745000] {3, 100, 3}.   Buy at 110.48 (36744821). [56, -6192.66].
[36762000] {2, 200, 2}.   Buy at 110.50 (36761999). [57, -6303.16].
[36763000] {2, -100, 2}. Sell at 110.48 (36762965). [56, -6192.68].
[36765000] {2, 100, 2}.   Buy at 110.50 (36764979). [57, -6303.18].
[36830000] {1, 100, 1}.   Buy at 110.49 (36829922). [58, -6413.67].
[36848000] {2, -100, 2}. Sell at 110.46 (36847965). [57, -6303.21].
[36855000] {2, 200, 2}.   Buy at 110.50 (36854990). [58, -6413.71].
[36865000] {1, -100, 1}. Sell at 110.47 (36864831). [57, -6303.24].
[36868000] {1, 100, 1}.   Buy at 110.49 (36867889). [58, -6413.73].
[36878000] {4, 100, 4}.   Buy at 110.52 (36877998). [59, -6524.25].
[36884000] {2, -100, 2}. Sell at 110.49 (36883889). [58, -6413.76].
[36892000] {2, 100, 2}.   Buy at 110.53 (36891959). [59, -6524.29].
[36893000] {2, 100, 2}.   Buy at 110.53 (36892966). [60, -6634.82].
[36902000] {2, -300, 2}. Sell at 110.49 (36901989). [59, -6524.33].
[36905000] {2, -100, 2}. Sell at 110.48 (36904993). [58, -6413.85].
[36908000] {2, 100, 2}.   Buy at 110.51 (36907965). [59, -6524.36].
[36918000] {3, 100, 3}.   Buy at 110.51 (36917966). [60, -6634.87].
[36920000] {2, -100, 2}. Sell at 110.49 (36919925). [59, -6524.38].
